2023-11-18 11:47:23,329 INFO    SenderThread:11080 [sender.py:send_request_log_artifact():1446] logged artifact model-blooming-surf-3 - {'id': 'QXJ0aWZhY3Q6NjQyNTA0MDIw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjkyNTYwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQyNTAzOTcw', 'versionIndex': 1}}}
2023-11-18 11:47:23,446 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:23,594 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:23,594 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:23,598 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:23,598 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:23,598 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:23,649 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 11:47:24,466 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:25,478 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:25,905 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-18 11:47:25,921 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: stop_status
2023-11-18 11:47:25,921 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: stop_status
2023-11-18 11:47:25,941 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:25,941 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:26,078 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:26,078 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:26,080 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:26,081 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:26,082 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:26,082 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:26,082 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:26,483 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best.h5
2023-11-18 11:47:26,484 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:26,484 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\saved_model.pb
2023-11-18 11:47:26,484 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\keras_metadata.pb
2023-11-18 11:47:26,485 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables\variables.index
2023-11-18 11:47:26,485 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\fingerprint.pb
2023-11-18 11:47:26,485 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables\variables.data-00000-of-00001
2023-11-18 11:47:26,485 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables
